STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Pays,SKILL,Compétences,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ROU,Roumanie,14-1,enseignement et formation,0.054,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ROU,Roumanie,14,enseignement et formation,0.112,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,01-1,beaux-arts,-0.034,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,01-2,histoire et archÃ©ologie,-0.107,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,01-3,philosophie et thÃ©ologie,0.009,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,01,arts et lettres,-0.081,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,02-2,motivation et engagement,0.013,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,02-3,auto-gestion et rigueur,0.065,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,02-4,valeurs,-0.146,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,02,attitudes,-0.109,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,03-1,travail de bureau,0.15,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,03-2,services aux clients et Ã  la personne,0.077,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,03-3,vente et commercialisation,0.099,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,03,processus d'affaires,0.223,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,04-1,apprentissage,-0.175,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,04-2,originalitÃ©,-0.106,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,04-3,aptitudes quantitatives,0.181,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,04-4,raisonnement et rÃ©solution de problÃ¨mes,0.018,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,04,compÃ©tences cognitives,-0.009,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,05-1,Ã‰coute active,0.222,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,05-2,communication et mÃ©dias,0.029,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,05-3,comprÃ©hension de l'Ã©crit,-0.019,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,05-4,oral,-0.058,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,05-5,Ã‰criture,0.015,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,05,compÃ©tences en communication,0.081,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,06-1,programmation informatique,0.037,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,06-2,crÃ©ation de contenu digital,0.12,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,06-3,traitement des donnÃ©es,0.152,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,06-4,"sÃ©curitÃ© des technologies de l'information et de la communication, serveurs, et rÃ©seaux",0.005,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,06-5,outils de bureautique et logiciels de gestion,0.096,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,06-6,dÃ©veloppement web et technologies du cloud,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,06,compÃ©tences numÃ©riques,0.158,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,07-1,droit et administration,-0.128,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,07-2,sÃ»retÃ© et sÃ©curitÃ© publiques,-0.11,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,07,connaissance du droit et de la sÃ©curitÃ© publique,-0.223,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,08-1,mÃ©decine et dentisterie,0.088,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,08-2,"psychologie, psychothÃ©rapie et conseil",0.089,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,08,connaissances en mÃ©decine,0.182,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,09-1,capacitÃ©s auditives et orales,0.131,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,09-2,capacitÃ©s physiques,0.005,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,09-3,capacitÃ©s psychomotrices,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,09,aptitudes physiques,0.114,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,10-1,bÃ¢timent et construction,-0.177,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,10-2,conception,0.094,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,10-3,ingÃ©nierie et technologie,0.052,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,10-4,production alimentaire,-0.141,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,10-5,installation et maintenance,-0.119,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,10-6,production et transformation,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,10-7,analyse du contrÃ´le qualitÃ©,0.034,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,10-8,tÃ©lÃ©communications,0.053,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,10-9,transports,0.067,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,10,connaissance de la production et de la technologie,-0.003,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,11-1,administration et gestion,-0.086,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,11-2,gestion des ressources financiÃ¨res,0.036,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,11-3,gestion des ressources matÃ©rielles,0.357,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,11-5,gestion du temps,0.034,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,11,la gestion des ressources,0.129,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,12-1,biologie,0.044,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,12-2,chimie,0.067,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,12-3,gÃ©ographie,0.162,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,12-4,physique,0.033,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,12-5,sociologie et anthropologie,-0.067,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,12,savoir scientifique,0.101,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,13-1,coordination,0.012,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,13-2,jugement et prise de dÃ©cision,0,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,13-3,persuasion et nÃ©gociation,-0.134,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,13-4,capacitÃ© de perception sociale,-0.214,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,13,compÃ©tences sociales,-0.156,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,14-1,enseignement et formation,-0.078,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,14,enseignement et formation,-0.146,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,01-1,beaux-arts,-0.046,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,01-2,histoire et archÃ©ologie,0.013,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,01-3,philosophie et thÃ©ologie,0.016,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,01,arts et lettres,-0.005,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,02-1,capacitÃ©s d'adaptation et de rÃ©silience,0.005,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,02-2,motivation et engagement,-0.139,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,02-3,auto-gestion et rigueur,-0.045,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,02-4,valeurs,0.022,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,02,attitudes,-0.07,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,03-1,travail de bureau,-0.029,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,03-2,services aux clients et Ã  la personne,-0.06,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,03-3,vente et commercialisation,0.056,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,03,processus d'affaires,-0.01,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,04-1,apprentissage,0.246,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,04-2,originalitÃ©,0.04,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,04-3,aptitudes quantitatives,-0.172,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,04-4,raisonnement et rÃ©solution de problÃ¨mes,0.017,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,04,compÃ©tences cognitives,0.089,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,05-1,Ã‰coute active,0.137,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,05-2,communication et mÃ©dias,-0.018,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,05-3,comprÃ©hension de l'Ã©crit,0.09,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,05-4,oral,0.042,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,05-5,Ã‰criture,0.033,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,05,compÃ©tences en communication,0.119,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,06-1,programmation informatique,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,06-2,crÃ©ation de contenu digital,-0.082,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,06-3,traitement des donnÃ©es,0.012,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,06-4,"sÃ©curitÃ© des technologies de l'information et de la communication, serveurs, et rÃ©seaux",0.074,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,06-5,outils de bureautique et logiciels de gestion,0.004,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,06-6,dÃ©veloppement web et technologies du cloud,0.012,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,06,compÃ©tences numÃ©riques,0.024,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,07-1,droit et administration,0.172,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,07-2,sÃ»retÃ© et sÃ©curitÃ© publiques,0.103,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,07,connaissance du droit et de la sÃ©curitÃ© publique,0.283,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,SVN,Slovénie,02-1,capacitÃ©s d'adaptation et de rÃ©silience,-0.189,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,08-1,mÃ©decine et dentisterie,-0.048,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,08-2,"psychologie, psychothÃ©rapie et conseil",0.032,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,08,connaissances en mÃ©decine,-0.006,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,09-1,capacitÃ©s auditives et orales,0.006,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,09-2,capacitÃ©s physiques,-0.166,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,09-3,capacitÃ©s psychomotrices,-0.146,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,09,aptitudes physiques,-0.19,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,10-1,bÃ¢timent et construction,-0.588,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,10-2,conception,-0.157,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,10-3,ingÃ©nierie et technologie,-0.3,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,10-4,production alimentaire,-0.089,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,10-5,installation et maintenance,-0.121,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,10-6,production et transformation,-0.188,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,10-7,analyse du contrÃ´le qualitÃ©,-0.122,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,10-8,tÃ©lÃ©communications,0.002,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,10-9,transports,-0.026,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,10,connaissance de la production et de la technologie,-0.331,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,11-1,administration et gestion,0.14,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,11-2,gestion des ressources financiÃ¨res,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,11-3,gestion des ressources matÃ©rielles,-0.048,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,11-4,gestion des ressources humaines,0.114,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,11-5,gestion du temps,0.001,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,11,la gestion des ressources,0.131,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,12-1,biologie,-0.039,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,12-2,chimie,-0.213,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,12-3,gÃ©ographie,-0.087,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,12-4,physique,-0.147,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,12-5,sociologie et anthropologie,0.083,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,12,savoir scientifique,-0.142,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,13-1,coordination,-0.027,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,13-2,jugement et prise de dÃ©cision,0.107,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,13-3,persuasion et nÃ©gociation,0.172,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,13-4,capacitÃ© de perception sociale,-0.135,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,13,compÃ©tences sociales,0.08,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,14-1,enseignement et formation,0.136,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ZAF,Afrique du Sud,14,enseignement et formation,0.28,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,01-1,beaux-arts,0.259,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,01-2,histoire et archÃ©ologie,0.243,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,01-3,philosophie et thÃ©ologie,0.128,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,01,arts et lettres,0.432,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,02-1,capacitÃ©s d'adaptation et de rÃ©silience,0.109,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,02-2,motivation et engagement,0.243,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,02-3,auto-gestion et rigueur,0.184,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,02-4,valeurs,0.247,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,02,attitudes,0.402,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,03-1,travail de bureau,0.217,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,03-2,services aux clients et Ã  la personne,0.323,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,03-3,vente et commercialisation,0.179,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,03,processus d'affaires,0.492,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,EU,Union européenne,10-1,bÃ¢timent et construction,-0.079,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,04-1,apprentissage,0.197,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,04-2,originalitÃ©,0.148,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,04-3,aptitudes quantitatives,0.253,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,04-4,raisonnement et rÃ©solution de problÃ¨mes,0.161,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,04,compÃ©tences cognitives,0.39,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,05-1,Ã‰coute active,0.199,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,05-2,communication et mÃ©dias,0.203,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,05-3,comprÃ©hension de l'Ã©crit,0.491,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,05-4,oral,0.222,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,05-5,Ã‰criture,0.205,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,05,compÃ©tences en communication,0.456,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,06-1,programmation informatique,0.143,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,06-2,crÃ©ation de contenu digital,0.087,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,06-3,traitement des donnÃ©es,0.198,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,06-4,"sÃ©curitÃ© des technologies de l'information et de la communication, serveurs, et rÃ©seaux",0.141,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,06-5,outils de bureautique et logiciels de gestion,0.203,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,THA,Thaïlande,06-6,dÃ©veloppement web et technologies du cloud,0.21,,A,,,,,,,
